Tools	Port 1: NDI 8700449  s/n:3532DC02	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	Port 2: NDI 8700339  s/n:34801403	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz
2	Port 1: NDI 8700449  s/n:3532DC02	1028404405	1		0.8741787	-0.3514069	-0.0628076	-0.329211	-69.865	218.859	-1069.917	0.1104542	4	OK	-69.847	218.78	-1069.945	OK	-37.03	263.274	-1075.448	Used OOV	-59.065	277.207	-1003.496	OK	-87.416	223.245	-1023.323	Port 2: NDI 8700339  s/n:34801403	1028404405	1	OK	0.7794619	0.4674774	-0.4122679	-0.062763	-131.694	7.83	-1116.614	0.1487531	4	OK	-131.713	7.932	-1116.73	OK	-168.669	-4.182	-1085.013	OK	-193.522	-51.675	-1097.002	OK	-147.211	-44.22	-1142.198
2	Port 1: NDI 8700449  s/n:3532DC02	1028404408	1		0.8751452	-0.3492307	-0.0606157	-0.3293699	-70.228	217.36	-1073.677	0.1110256	4	OK	-70.21	217.284	-1073.703	OK	-37.369	261.779	-1079.008	Used OOV	-59.211	275.297	-1006.955	OK	-87.661	221.484	-1027.018	Port 2: NDI 8700339  s/n:34801403	1028404408	1	OK	0.7798472	0.4643579	-0.4160898	-0.0554917	-131.954	7.386	-1118.525	0.1516232	4	OK	-131.978	7.484	-1118.648	OK	-169.239	-4.444	-1087.22	OK	-193.706	-52.216	-1098.972	OK	-146.892	-45.043	-1143.676
2	Port 1: NDI 8700449  s/n:3532DC02	1028404411	1		0.874994	-0.3518943	-0.0656584	-0.3259522	-70.491	217.823	-1074.751	0.1113888	4	OK	-70.476	217.747	-1074.771	OK	-38.01	262.49	-1080.313	Used OOV	-60.319	276.424	-1008.466	OK	-88.178	222.185	-1028.217	Port 2: NDI 8700339  s/n:34801403	1028404411	1	OK	0.7808014	0.4649503	-0.4137757	-0.0544074	-130.455	6.471	-1119.453	0.1354034	4	OK	-130.47	6.565	-1119.55	OK	-167.594	-5.511	-1088.053	OK	-191.87	-53.391	-1099.63	OK	-145.246	-46.033	-1144.542
2	Port 1: NDI 8700449  s/n:3532DC02	1028404414	1		0.8746556	-0.3558762	-0.0745578	-0.3205789	-70.415	219.922	-1073.4	0.1128763	4	OK	-70.401	219.844	-1073.427	OK	-38.543	264.993	-1079.285	Used OOV	-61.741	279.563	-1007.839	OK	-88.598	224.656	-1027.08	Port 2: NDI 8700339  s/n:34801403	1028404414	1	OK	0.7820202	0.4674666	-0.4078381	-0.0598963	-128.109	5.665	-1119.8	0.1401915	4	OK	-128.13	5.762	-1119.905	OK	-164.773	-6.543	-1087.934	OK	-189.277	-54.306	-1099.536	OK	-143.324	-46.622	-1145.069
2	Port 1: NDI 8700449  s/n:3532DC02	1028404417	1		0.8732251	-0.3601051	-0.0885935	-0.3161543	-70.843	223.009	-1071.182	0.1227647	4	OK	-70.826	222.929	-1071.199	OK	-39.601	268.472	-1077.29	Used OOV	-64.378	283.947	-1006.556	OK	-89.967	228.287	-1025.324	Port 2: NDI 8700339  s/n:34801403	1028404417	1	OK	0.781349	0.4716196	-0.4030609	-0.0679016	-126.057	5.221	-1120.602	0.1458068	4	OK	-126.083	5.317	-1120.711	OK	-162.333	-7.271	-1088.395	OK	-187.229	-54.743	-1100.343	OK	-141.867	-46.631	-1146.397
2	Port 1: NDI 8700449  s/n:3532DC02	1028404420	1		0.8731089	-0.3616334	-0.0979713	-0.3119356	-71.147	225.109	-1068.955	0.1250105	4	OK	-71.136	225.033	-1068.974	OK	-40.455	270.94	-1075.099	Used OOV	-66.328	286.727	-1004.849	OK	-90.901	230.553	-1023.384	Port 2: NDI 8700339  s/n:34801403	1028404420	1	OK	0.7800257	0.4772028	-0.3973237	-0.0772744	-124.526	4.698	-1121.936	0.1452873	4	OK	-124.555	4.802	-1122.034	OK	-160.343	-8.202	-1089.386	OK	-185.675	-55.341	-1101.795	OK	-141.008	-46.605	-1148.427
2	Port 1: NDI 8700449  s/n:3532DC02	1028404423	1		0.8718392	-0.3634121	-0.114932	-0.3076015	-72.747	227.644	-1067.025	0.1275863	4	OK	-72.748	227.566	-1067.03	OK	-42.763	273.954	-1073.085	Used OOV	-70.715	290.312	-1003.807	OK	-93.754	233.403	-1022.082	Port 2: NDI 8700339  s/n:34801403	1028404423	1	OK	0.7777889	0.4821439	-0.3937704	-0.0867562	-123.614	3.861	-1124.217	0.1536804	4	OK	-123.64	3.97	-1124.32	OK	-159.144	-9.345	-1091.457	OK	-184.997	-56.055	-1104.409	OK	-140.809	-46.831	-1151.428
2	Port 1: NDI 8700449  s/n:3532DC02	1028404426	1		0.8693032	-0.3670422	-0.1361544	-0.3017515	-74.851	231.359	-1064.399	0.1302548	4	OK	-74.853	231.284	-1064.443	OK	-45.754	278.2	-1070.583	Used OOV	-76.251	295.455	-1002.598	OK	-97.372	237.62	-1020.24	Port 2: NDI 8700339  s/n:34801403	1028404426	1	OK	0.7764449	0.4868952	-0.387417	-0.0998717	-122.566	3.173	-1126.139	0.1527944	4	OK	-122.598	3.285	-1126.242	OK	-157.551	-10.314	-1092.915	OK	-184.179	-56.482	-1106.28	OK	-140.878	-46.779	-1153.985
2	Port 1: NDI 8700449  s/n:3532DC02	1028404429	1		0.8675509	-0.3696355	-0.1520029	-0.2960069	-76.353	234.151	-1061.769	0.1235464	4	OK	-76.359	234.085	-1061.813	OK	-48.039	281.467	-1068.109	Used OOV	-80.397	299.221	-1001.142	OK	-99.983	240.685	-1018.213	Port 2: NDI 8700339  s/n:34801403	1028404429	1	OK	0.7750888	0.4917728	-0.3799399	-0.1142042	-121.85	2.15	-1128.12	0.1601611	4	OK	-121.886	2.266	-1128.219	OK	-156.208	-11.651	-1094.354	OK	-183.674	-57.22	-1108.088	OK	-141.39	-46.993	-1156.604
2	Port 1: NDI 8700449  s/n:3532DC02	1028404432	1		0.8646701	-0.3726526	-0.171365	-0.2900168	-78.74	237.228	-1059.776	0.1297042	4	OK	-78.752	237.169	-1059.839	OK	-51.29	285.016	-1066.3	Used OOV	-85.937	303.412	-1000.668	OK	-103.725	244.117	-1017.031	Port 2: NDI 8700339  s/n:34801403	1028404432	1	OK	0.7739148	0.4955574	-0.3727798	-0.1285067	-121.284	0.747	-1130.27	0.1691414	4	OK	-121.324	0.869	-1130.379	OK	-155.01	-13.278	-1095.949	OK	-183.381	-58.248	-1109.966	OK	-142.108	-47.592	-1159.226
2	Port 1: NDI 8700449  s/n:3532DC02	1028404435	1		0.8646913	-0.3696019	-0.1802247	-0.2884831	-80.078	237.874	-1058.613	0.1279362	4	OK	-80.087	237.819	-1058.685	OK	-53.019	285.937	-1064.716	Used OOV	-88.898	304.001	-999.661	OK	-105.813	244.511	-1016.264	Port 2: NDI 8700339  s/n:34801403	1028404435	1	OK	0.772621	0.4979392	-0.3675058	-0.141608	-122.456	0.439	-1132.576	0.184375	4	OK	-122.491	0.571	-1132.703	OK	-155.702	-13.693	-1097.802	OK	-184.959	-58.035	-1112.002	OK	-144.495	-47.143	-1161.885
2	Port 1: NDI 8700449  s/n:3532DC02	1028404438	1		0.86132	-0.3715808	-0.1957273	-0.2859132	-82.554	240.688	-1057.024	0.1271582	4	OK	-82.568	240.637	-1057.096	OK	-55.969	289.015	-1063.224	Used OOV	-93.717	307.599	-999.376	OK	-109.428	247.637	-1015.43	Port 2: NDI 8700339  s/n:34801403	1028404438	1	OK	0.7719163	0.4991582	-0.3616862	-0.1554654	-123.519	0.148	-1134.577	0.1866662	4	OK	-123.558	0.281	-1134.707	OK	-156.202	-13.991	-1099.272	OK	-186.431	-57.694	-1113.481	OK	-146.911	-46.673	-1164.058
2	Port 1: NDI 8700449  s/n:3532DC02	1028404441	1		0.8601713	-0.3709589	-0.2023434	-0.2855731	-83.572	242.545	-1055.007	0.1282426	4	OK	-83.591	242.495	-1055.082	OK	-57.161	290.985	-1061.058	Used OOV	-95.76	309.611	-997.756	OK	-110.971	249.504	-1013.762	Port 2: NDI 8700339  s/n:34801403	1028404441	1	OK	0.7716459	0.4995677	-0.3549442	-0.1703212	-125.091	0.525	-1136.119	0.1855679	4	OK	-125.126	0.658	-1136.242	OK	-157.118	-13.578	-1100.199	OK	-188.388	-56.608	-1114.233	OK	-149.961	-45.506	-1165.653
2	Port 1: NDI 8700449  s/n:3532DC02	1028404444	1		0.8600221	-0.3690485	-0.2077547	-0.2846104	-83.996	243.65	-1053.794	0.1264234	4	OK	-84.015	243.598	-1053.864	OK	-57.831	292.259	-1059.61	Used OOV	-97.168	310.65	-996.684	OK	-111.841	250.445	-1012.821	Port 2: NDI 8700339  s/n:34801403	1028404444	1	OK	0.7717666	0.4989641	-0.3485314	-0.1842199	-126.312	0.661	-1137.932	0.1878183	4	OK	-126.359	0.792	-1138.041	OK	-157.675	-13.339	-1101.396	OK	-189.944	-55.736	-1115.146	OK	-152.596	-44.66	-1167.367
2	Port 1: NDI 8700449  s/n:3532DC02	1028404447	1		0.8607413	-0.365653	-0.2121358	-0.2835853	-84.316	244.02	-1053.465	0.1348205	4	OK	-84.333	243.969	-1053.553	OK	-58.439	292.822	-1058.88	Used OOV	-98.424	310.729	-996.249	OK	-112.547	250.487	-1012.692	Port 2: NDI 8700339  s/n:34801403	1028404447	1	OK	0.7724653	0.4975908	-0.3419379	-0.1969243	-127.928	1.228	-1139.686	0.1912736	4	OK	-127.968	1.361	-1139.799	OK	-158.61	-12.655	-1102.516	OK	-191.775	-54.495	-1115.852	OK	-155.528	-43.475	-1168.865
2	Port 1: NDI 8700449  s/n:3532DC02	1028404450	1		0.8608038	-0.3610561	-0.2173768	-0.2853113	-85.547	244.493	-1053.967	0.1372821	4	OK	-85.563	244.446	-1054.069	OK	-59.749	293.395	-1058.755	Used OOV	-100.578	310.841	-996.568	OK	-114.317	250.638	-1013.517	Port 2: NDI 8700339  s/n:34801403	1028404450	1	OK	0.7716909	0.4957693	-0.3405063	-0.2067883	-130.6	2.182	-1142.204	0.1846654	4	OK	-130.647	2.32	-1142.298	OK	-161.025	-11.427	-1104.752	OK	-194.999	-52.68	-1117.885	OK	-159.248	-41.943	-1171.265
2	Port 1: NDI 8700449  s/n:3532DC02	1028404453	1		0.8585356	-0.3585779	-0.2304236	-0.2850323	-88.413	245.742	-1055.017	0.1353254	4	OK	-88.426	245.701	-1055.124	OK	-62.975	294.867	-1059.412	Used OOV	-105.493	312.22	-998.346	OK	-118.235	251.792	-1015.313	Port 2: NDI 8700339  s/n:34801403	1028404453	1	OK	0.7713064	0.4942778	-0.3385018	-0.2149243	-133.051	3.158	-1144.293	0.1755452	4	OK	-133.093	3.293	-1144.369	OK	-163.205	-10.255	-1106.57	OK	-197.805	-51.06	-1119.462	OK	-162.553	-40.496	-1173.227
2	Port 1: NDI 8700449  s/n:3532DC02	1028404456	1		0.8604777	-0.3554378	-0.2252102	-0.2872673	-87.854	245.086	-1055.254	0.1386642	4	OK	-87.873	245.045	-1055.369	OK	-62.193	294.133	-1059.279	Used OOV	-104.233	311.034	-997.768	OK	-117.387	250.852	-1015.287	Port 2: NDI 8700339  s/n:34801403	1028404456	1	OK	0.770648	0.4932782	-0.3372605	-0.2214353	-134.942	3.579	-1145.853	0.1837624	4	OK	-134.983	3.715	-1145.93	OK	-164.912	-9.688	-1107.917	OK	-200.015	-50.105	-1120.698	OK	-165.107	-39.671	-1174.731
2	Port 1: NDI 8700449  s/n:3532DC02	1028404459	1		0.8611063	-0.3547347	-0.2229386	-0.2880236	-87.595	244.504	-1056.091	0.1342456	4	OK	-87.614	244.462	-1056.19	OK	-61.844	293.505	-1060.041	Used OOV	-103.636	310.296	-998.33	OK	-116.982	250.207	-1016.027	Port 2: NDI 8700339  s/n:34801403	1028404459	1	OK	0.7709289	0.4920155	-0.3363152	-0.2246808	-135.945	3.346	-1146.902	0.1872736	4	OK	-135.989	3.484	-1146.988	OK	-165.77	-9.797	-1108.801	OK	-201.137	-50.031	-1121.426	OK	-166.473	-39.749	-1175.622
2	Port 1: NDI 8700449  s/n:3532DC02	1028404462	1		0.8606212	-0.3548985	-0.2232214	-0.2890507	-87.99	243.959	-1056.969	0.1283449	4	OK	-88.008	243.918	-1057.062	OK	-62.133	292.917	-1060.909	Used OOV	-103.98	309.798	-999.251	OK	-117.429	249.728	-1016.943	Port 2: NDI 8700339  s/n:34801403	1028404462	1	OK	0.7706518	0.4912192	-0.3377205	-0.2252653	-136.824	2.864	-1147.659	0.1900866	4	OK	-136.868	2.999	-1147.742	OK	-166.743	-10.14	-1109.578	OK	-202.208	-50.291	-1122.209	OK	-167.438	-40.179	-1176.383
2	Port 1: NDI 8700449  s/n:3532DC02	1028404465	1		0.8602832	-0.35578	-0.2222863	-0.2896934	-88.196	243.138	-1057.447	0.1295641	4	OK	-88.212	243.094	-1057.536	OK	-62.237	292.028	-1061.469	Used OOV	-103.942	309.068	-999.764	OK	-117.558	249.018	-1017.391	Port 2: NDI 8700339  s/n:34801403	1028404465	1	OK	0.770568	0.491226	-0.3388572	-0.2238254	-137.136	2.003	-1147.905	0.1783739	4	OK	-137.175	2.138	-1147.997	OK	-167.164	-10.987	-1109.922	OK	-202.55	-51.195	-1122.596	OK	-167.612	-41.098	-1176.636
2	Port 1: NDI 8700449  s/n:3532DC02	1028404468	1		0.8603519	-0.3586982	-0.2179282	-0.2892015	-87.817	242.64	-1057.376	0.136043	4	OK	-87.834	242.599	-1057.481	OK	-61.728	291.422	-1061.768	Used OOV	-102.781	308.782	-999.726	OK	-116.769	248.729	-1017.045	Port 2: NDI 8700339  s/n:34801403	1028404468	1	OK	0.7713223	0.4916769	-0.3381816	-0.2212439	-136.946	1.285	-1147.031	0.1879496	4	OK	-136.987	1.419	-1147.114	OK	-166.957	-11.806	-1109.053	OK	-202.104	-52.211	-1121.702	OK	-167.153	-42.028	-1175.772
2	Port 1: NDI 8700449  s/n:3532DC02	1028404471	1		0.8641364	-0.3596388	-0.1932166	-0.2942712	-84.74	240.904	-1056.773	0.1328193	4	OK	-84.753	240.853	-1056.858	OK	-57.651	289.111	-1061.414	Used OOV	-95.673	306.33	-997.419	OK	-111.863	246.977	-1015.206	Port 2: NDI 8700339  s/n:34801403	1028404471	1	OK	0.7704219	0.4924547	-0.3436329	-0.2141376	-137.758	1.396	-1146.188	0.1829851	4	OK	-137.797	1.535	-1146.286	OK	-168.306	-11.682	-1108.644	OK	-203.021	-52.349	-1121.668	OK	-167.248	-42.228	-1175.154
2	Port 1: NDI 8700449  s/n:3532DC02	1028404474	1		0.8676935	-0.3587539	-0.1735072	-0.2971511	-82.329	238.025	-1058.218	0.1238751	4	OK	-82.335	237.964	-1058.273	OK	-54.596	285.863	-1062.974	Used OOV	-90.194	302.594	-997.446	OK	-107.983	243.84	-1015.711	Port 2: NDI 8700339  s/n:34801403	1028404474	1	OK	0.7707754	0.4917632	-0.3494784	-0.2047903	-138.562	1.485	-1144.777	0.1859306	4	OK	-138.602	1.621	-1144.888	OK	-169.67	-11.478	-1107.645	OK	-203.809	-52.546	-1120.842	OK	-167.163	-42.672	-1173.801
2	Port 1: NDI 8700449  s/n:3532DC02	1028404477	1		0.8723561	-0.3555762	-0.1475386	-0.3013182	-78.79	234.239	-1059.585	0.1266241	4	OK	-78.79	234.172	-1059.649	OK	-50.216	281.568	-1064.3	Used OOV	-82.673	297.357	-996.902	OK	-102.52	239.495	-1015.909	Port 2: NDI 8700339  s/n:34801403	1028404477	1	OK	0.771206	0.4905777	-0.355549	-0.1953451	-139.028	1.758	-1142.426	0.188901	4	OK	-139.063	1.892	-1142.543	OK	-170.699	-11.037	-1105.704	OK	-204.269	-52.523	-1119.035	OK	-166.754	-42.95	-1171.457
2	Port 1: NDI 8700449  s/n:3532DC02	1028404480	1		0.875346	-0.3531842	-0.1271152	-0.3047492	-76.032	231.078	-1061.272	0.1233464	4	OK	-76.03	231.008	-1061.305	OK	-46.767	277.991	-1066.019	Used OOV	-76.713	292.985	-997.286	OK	-98.239	235.886	-1016.771	Port 2: NDI 8700339  s/n:34801403	1028404480	1	OK	0.7727775	0.4887937	-0.3609101	-0.183411	-138.749	2.398	-1140.088	0.1815355	4	OK	-138.782	2.531	-1140.205	OK	-170.925	-10.258	-1103.769	OK	-203.723	-52.349	-1117.076	OK	-165.393	-43.077	-1168.925
2	Port 1: NDI 8700449  s/n:3532DC02	1028404483	1		0.8780786	-0.3498914	-0.1092022	-0.3076181	-73.514	227.874	-1063.314	0.1223262	4	OK	-73.507	227.799	-1063.347	OK	-43.674	274.436	-1067.991	Used OOV	-71.453	288.52	-998.157	OK	-94.407	232.144	-1018.12	Port 2: NDI 8700339  s/n:34801403	1028404483	1	OK	0.7752613	0.4855991	-0.3661064	-0.1706736	-138.05	2.985	-1137.626	0.1766238	4	OK	-138.083	3.114	-1137.743	OK	-170.693	-9.437	-1101.657	OK	-202.698	-52.194	-1114.731	OK	-163.587	-43.361	-1166.068
2	Port 1: NDI 8700449  s/n:3532DC02	1028404486	1		0.8802803	-0.3454796	-0.0885028	-0.312918	-71.383	224.715	-1065.707	0.1163254	4	OK	-71.369	224.643	-1065.743	OK	-40.687	270.736	-1070.24	Used OOV	-66.031	283.755	-999.274	OK	-90.82	228.355	-1019.799	Port 2: NDI 8700339  s/n:34801403	1028404486	1	OK	0.7761101	0.4830139	-0.3748503	-0.1543954	-137.736	3.719	-1136.115	0.186333	4	OK	-137.764	3.85	-1136.239	OK	-171.191	-8.503	-1100.812	OK	-202.179	-51.988	-1113.914	OK	-161.764	-43.565	-1164.34
2	Port 1: NDI 8700449  s/n:3532DC02	1028404489	1		0.8817598	-0.3419361	-0.0779519	-0.3154408	-70.69	222.227	-1068.374	0.1170023	4	OK	-70.673	222.154	-1068.407	OK	-39.601	267.997	-1072.703	Used OOV	-63.742	280.251	-1001.197	OK	-89.408	225.402	-1022.143	Port 2: NDI 8700339  s/n:34801403	1028404489	1	OK	0.7763703	0.4809603	-0.3832929	-0.1378875	-136.895	3.845	-1135.005	0.1680019	4	OK	-136.927	3.966	-1135.12	OK	-171.133	-8.279	-1100.466	OK	-201.049	-52.493	-1113.589	OK	-159.377	-44.316	-1162.985
2	Port 1: NDI 8700449  s/n:3532DC02	1028404492	1		0.8845987	-0.3332256	-0.0558486	-0.3214449	-68.81	217.95	-1071.732	0.1068469	4	OK	-68.785	217.87	-1071.77	OK	-36.81	263.145	-1075.566	Used OOV	-58.547	273.603	-1002.955	OK	-86.102	220.022	-1024.876	Port 2: NDI 8700339  s/n:34801403	1028404492	1	OK	0.7763127	0.478837	-0.3919445	-0.1201385	-136.599	4.613	-1134.176	0.1665788	4	OK	-136.623	4.727	-1134.303	OK	-171.658	-7.483	-1100.456	OK	-200.388	-52.442	-1113.573	OK	-157.384	-44.445	-1161.859
2	Port 1: NDI 8700449  s/n:3532DC02	1028404495	1		0.8841971	-0.33141	-0.0561071	-0.3243684	-70.492	216.987	-1074.544	0.110395	4	OK	-70.467	216.917	-1074.586	OK	-38.259	262.028	-1078.097	Used OOV	-60.196	272.369	-1005.585	OK	-87.94	219.003	-1027.739	Port 2: NDI 8700339  s/n:34801403	1028404495	1	OK	0.7743523	0.4786777	-0.4013144	-0.1009598	-136.196	5.407	-1133.992	0.1537435	4	OK	-136.221	5.523	-1134.099	OK	-172.143	-6.89	-1101.336	OK	-199.505	-52.62	-1114.668	OK	-155.041	-44.485	-1161.583
2	Port 1: NDI 8700449  s/n:3532DC02	1028404498	1	OK	0.8847293	-0.3277627	-0.0518029	-0.3273256	-72.022	215.246	-1076.978	0.1114339	4	OK	-71.996	215.176	-1077.026	OK	-39.474	260.082	-1080.187	OK	-61.089	269.863	-1007.513	OK	-89.301	216.922	-1030.092	Port 2: NDI 8700339  s/n:34801403	1028404498	1	OK	0.7723548	0.4792019	-0.4084793	-0.0835359	-136.255	5.906	-1134.034	0.156967	4	OK	-136.275	6.014	-1134.152	OK	-172.908	-6.715	-1102.282	OK	-198.941	-53.152	-1115.82	OK	-153.269	-44.69	-1161.515
2	Port 1: NDI 8700449  s/n:3532DC02	1028404501	1	OK	0.8841056	-0.3282029	-0.0542941	-0.328165	-73.519	214.965	-1078.229	0.1107988	4	OK	-73.494	214.899	-1078.285	OK	-40.941	259.778	-1081.403	OK	-62.899	269.774	-1008.861	OK	-91.016	216.772	-1031.426	Port 2: NDI 8700339  s/n:34801403	1028404501	1	OK	0.7703712	0.4814184	-0.4122881	-0.0691596	-135.193	6.329	-1133.867	0.1538324	4	OK	-135.209	6.439	-1133.99	OK	-172.26	-6.823	-1102.84	OK	-197.067	-53.854	-1116.586	OK	-150.604	-44.775	-1161.315
2	Port 1: NDI 8700449  s/n:3532DC02	1028404504	1	OK	0.8842114	-0.3279755	-0.0549548	-0.3279972	-74.046	214.51	-1079.146	0.1120721	4	OK	-74.021	214.445	-1079.204	OK	-41.501	259.351	-1082.275	OK	-63.553	269.323	-1009.772	OK	-91.602	216.301	-1032.359	Port 2: NDI 8700339  s/n:34801403	1028404504	1	OK	0.7687901	0.4842756	-0.413407	-0.0594445	-133.54	6.325	-1134.049	0.1414709	4	OK	-133.555	6.434	-1134.154	OK	-170.788	-7.349	-1103.484	OK	-194.648	-54.806	-1117.413	OK	-147.79	-45.081	-1161.576
2	Port 1: NDI 8700449  s/n:3532DC02	1028404507	1	OK	0.8845586	-0.3281219	-0.0597679	-0.3260672	-74.49	214.854	-1078.851	0.1128077	4	OK	-74.464	214.792	-1078.916	OK	-42.228	259.902	-1081.897	OK	-64.863	269.973	-1009.597	OK	-92.389	216.681	-1032.189	Port 2: NDI 8700339  s/n:34801403	1028404507	1	OK	0.7670247	0.4881246	-0.4127301	-0.0553285	-131.643	6.086	-1134.468	0.1399497	4	OK	-131.668	6.194	-1134.567	OK	-168.891	-8.075	-1104.137	OK	-192.219	-55.726	-1118.398	OK	-145.244	-45.348	-1162.29
2	Port 1: NDI 8700449  s/n:3532DC02	1028404510	1	OK	0.8845577	-0.3298983	-0.0648203	-0.3233003	-74.294	215.991	-1077.943	0.1093931	4	OK	-74.271	215.926	-1077.977	OK	-42.372	261.282	-1081.115	OK	-65.522	271.643	-1009.007	OK	-92.486	217.992	-1031.423	Port 2: NDI 8700339  s/n:34801403	1028404510	1	OK	0.7664816	0.4918361	-0.4091535	-0.0565394	-129.618	5.947	-1134.949	0.1460891	4	OK	-129.642	6.058	-1135.057	OK	-166.623	-8.627	-1104.508	OK	-189.818	-56.265	-1119.002	OK	-143.14	-45.332	-1163.076
2	Port 1: NDI 8700449  s/n:3532DC02	1028404513	1		0.8828271	-0.3346064	-0.0805124	-0.3196445	-75.514	219.406	-1076.014	0.1148601	4	OK	-75.492	219.334	-1076.064	OK	-44.2	265.103	-1079.396	Used OOV	-69.146	276.55	-1008.025	OK	-94.774	222.065	-1029.956	Port 2: NDI 8700339  s/n:34801403	1028404513	1	OK	0.765649	0.4955504	-0.4052175	-0.063326	-128.047	5.868	-1135.967	0.1471234	4	OK	-128.077	5.982	-1136.072	OK	-164.745	-8.948	-1105.275	OK	-188.284	-56.327	-1120.107	OK	-142.083	-45.015	-1164.576
2	Port 1: NDI 8700449  s/n:3532DC02	1028404516	1		0.8835299	-0.3342796	-0.0891785	-0.3157202	-75.329	220.75	-1074.656	0.1124619	4	OK	-75.313	220.684	-1074.69	OK	-44.581	266.845	-1077.866	Used OOV	-70.583	278.312	-1006.906	OK	-95.209	223.379	-1028.868	Port 2: NDI 8700339  s/n:34801403	1028404516	1	OK	0.7646216	0.4986781	-0.4016323	-0.0732494	-126.872	5.14	-1137.814	0.1489165	4	OK	-126.902	5.255	-1137.92	OK	-163.274	-9.787	-1106.821	OK	-187.461	-56.721	-1121.987	OK	-141.781	-45.192	-1166.939
2	Port 1: NDI 8700449  s/n:3532DC02	1028404519	1		0.8819075	-0.3389893	-0.1113794	-0.3080911	-76.149	224.174	-1072.119	0.1152678	4	OK	-76.13	224.112	-1072.164	OK	-46.518	270.979	-1075.542	Used OOV	-75.072	283.473	-1005.717	OK	-97.529	227.39	-1027.037	Port 2: NDI 8700339  s/n:34801403	1028404519	1	OK	0.7643115	0.5020989	-0.3947432	-0.0888961	-125.41	4.499	-1139.467	0.1570571	4	OK	-125.442	4.622	-1139.574	OK	-161.235	-10.497	-1107.818	OK	-186.477	-56.795	-1123.281	OK	-141.778	-45.061	-1169.165
2	Port 1: NDI 8700449  s/n:3532DC02	1028404522	1		0.8762475	-0.3480066	-0.1409047	-0.3020392	-79.123	230.658	-1067.969	0.1209852	4	OK	-79.12	230.595	-1068.032	OK	-50.516	278.041	-1071.947	Used OOV	-82.428	292.503	-1004.005	OK	-102.521	235.055	-1024.012	Port 2: NDI 8700339  s/n:34801403	1028404522	1	OK	0.764548	0.5053725	-0.3852394	-0.107961	-124.436	4.015	-1140.978	0.1721718	4	OK	-124.471	4.14	-1141.107	OK	-159.449	-11.067	-1108.44	OK	-185.996	-56.597	-1124.077	OK	-142.625	-44.609	-1171.151
2	Port 1: NDI 8700449  s/n:3532DC02	1028404525	1		0.8730562	-0.3500948	-0.1615796	-0.2984937	-81.155	234.297	-1064.851	0.1271447	4	OK	-81.157	234.234	-1064.907	OK	-53.282	282.111	-1068.795	Used OOV	-87.702	297.278	-1002.267	OK	-106.075	239.104	-1021.802	Port 2: NDI 8700339  s/n:34801403	1028404525	1	OK	0.7630088	0.5080088	-0.3790472	-0.126759	-124.88	3.449	-1143.137	0.1723164	4	OK	-124.921	3.58	-1143.25	OK	-159.323	-11.602	-1109.987	OK	-187.231	-56.242	-1125.872	OK	-144.885	-44.141	-1173.843
2	Port 1: NDI 8700449  s/n:3532DC02	1028404528	1		0.868217	-0.3524865	-0.1884246	-0.2940216	-84.163	237.978	-1062.896	0.1293982	4	OK	-84.169	237.925	-1062.973	OK	-57.207	286.321	-1066.831	Used OOV	-94.881	302.299	-1002.303	OK	-111.06	243.245	-1021.079	Port 2: NDI 8700339  s/n:34801403	1028404528	1	OK	0.763238	0.5082815	-0.3716239	-0.1449596	-125.825	3.482	-1144.731	0.1840933	4	OK	-125.863	3.619	-1144.859	OK	-159.562	-11.411	-1110.767	OK	-188.829	-55.242	-1126.55	OK	-147.695	-43.207	-1175.551
2	Port 1: NDI 8700449  s/n:3532DC02	1028404531	1		0.8664819	-0.3504082	-0.1963231	-0.2964464	-85.466	239.863	-1061.041	0.1302525	4	OK	-85.475	239.818	-1061.121	OK	-58.494	288.233	-1064.573	Used OOV	-97.304	304.249	-1000.739	OK	-113.088	245.152	-1019.693	Port 2: NDI 8700339  s/n:34801403	1028404531	1	OK	0.7611971	0.5083525	-0.3687034	-0.1619089	-128.847	4.426	-1146.687	0.1851587	4	OK	-128.888	4.571	-1146.795	OK	-162.235	-10.204	-1112.277	OK	-192.845	-53.098	-1128.13	OK	-152.424	-41.26	-1177.793
2	Port 1: NDI 8700449  s/n:3532DC02	1028404534	1		0.8616731	-0.3520616	-0.2137287	-0.2964661	-88.262	243.768	-1058.817	0.1294057	4	OK	-88.275	243.721	-1058.906	OK	-61.597	292.311	-1062.312	Used OOV	-102.517	309.037	-999.994	OK	-117.199	249.48	-1018.435	Port 2: NDI 8700339  s/n:34801403	1028404534	1	OK	0.7608745	0.507366	-0.3626417	-0.1792783	-131.431	5.698	-1148.3	0.1794839	4	OK	-131.468	5.841	-1148.403	OK	-164.193	-8.709	-1113.204	OK	-196.112	-50.725	-1128.779	OK	-156.803	-39.045	-1179.36
