Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	Port 1: NDI 8700339  s/n:34801403	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz
2	Port 2: NDI 8700340  s/n:34802401	1028352205	1		0.6995888	-0.2435605	-0.667926	0.0716143	-21.748	-36.826	-1255.326	0.0878892	4	OK	-173.022	9.221	-1240.156	OK	-221.48	21.457	-1240.702	OK	-264.149	55.446	-1252.149	Used OOV	-309.541	20.469	-1230.685	Port 1: NDI 8700339  s/n:34801403	1028352205	1	OK	0.4568186	-0.1345726	-0.8022181	-0.3600738	189.023	215.729	-1227.96	0.1134387	4	OK	189.161	215.728	-1227.964	OK	178.394	264.576	-1228.196	OK	133.112	277.455	-1256.447	OK	139.066	212.819	-1261.181
2	Port 2: NDI 8700340  s/n:34802401	1028352208	1		0.6978671	-0.2375269	-0.6719744	0.0708015	-21.976	-37.291	-1254.997	0.0961971	4	OK	-173.781	7.233	-1240.585	OK	-222.332	19.031	-1241.271	OK	-265.231	52.734	-1252.81	Used OOV	-310.46	17.148	-1232.014	Port 1: NDI 8700339  s/n:34801403	1028352208	1	OK	0.4569361	-0.1345017	-0.8020281	-0.3603743	189	215.572	-1227.581	0.111793	4	OK	189.144	215.563	-1227.571	OK	178.385	264.424	-1227.787	OK	133.081	277.324	-1256.007	OK	139.03	212.695	-1260.804
2	Port 2: NDI 8700340  s/n:34802401	1028352211	1		0.6961642	-0.229656	-0.676534	0.0701093	-21.552	-36.79	-1254.853	0.1031087	4	OK	-173.993	5.742	-1241.139	OK	-222.677	16.968	-1242.039	OK	-265.883	50.273	-1253.544	Used OOV	-310.837	13.922	-1233.532	Port 1: NDI 8700339  s/n:34801403	1028352211	1	OK	0.4571037	-0.1348017	-0.8019151	-0.3603012	189.05	215.486	-1227.581	0.1113195	4	OK	189.191	215.478	-1227.573	OK	178.447	264.341	-1227.796	OK	133.136	277.253	-1255.987	OK	139.066	212.615	-1260.769
2	Port 2: NDI 8700340  s/n:34802401	1028352214	1		0.6931434	-0.2230689	-0.6821086	0.0672331	-21.407	-36.869	-1254.684	0.1095737	4	OK	-174.34	4.3	-1242.329	OK	-223.103	15.144	-1243.659	OK	-266.42	48.262	-1255.303	Used OOV	-311.319	11.311	-1236.298	Port 1: NDI 8700339  s/n:34801403	1028352214	1	OK	0.4570906	-0.1348298	-0.8020663	-0.3599703	189.132	215.509	-1227.573	0.1073636	4	OK	189.27	215.501	-1227.555	OK	178.524	264.364	-1227.827	OK	133.196	277.238	-1256.018	OK	139.147	212.6	-1260.772
2	Port 2: NDI 8700340  s/n:34802401	1028352217	1		0.6890265	-0.2153167	-0.6890075	0.0644202	-21.345	-36.831	-1254.773	0.1135119	4	OK	-174.868	2.592	-1244.241	OK	-223.718	12.962	-1246.128	OK	-267.21	45.816	-1258.037	Used OOV	-311.973	8.124	-1240.223	Port 1: NDI 8700339  s/n:34801403	1028352217	1	OK	0.4571414	-0.1345482	-0.8019393	-0.3602941	189.148	215.525	-1227.575	0.1110048	4	OK	189.289	215.517	-1227.57	OK	178.527	264.377	-1227.775	OK	133.21	277.271	-1255.979	OK	139.166	212.636	-1260.771
2	Port 2: NDI 8700340  s/n:34802401	1028352220	1		0.684791	-0.2064859	-0.6962327	0.0607039	-21.423	-36.808	-1255.302	0.1336379	4	OK	-175.514	0.813	-1246.663	OK	-224.446	10.698	-1249.113	OK	-268.081	43.267	-1261.24	Used OOV	-312.713	4.832	-1244.783	Port 1: NDI 8700339  s/n:34801403	1028352220	1	OK	0.4569372	-0.1344097	-0.8018416	-0.360822	189.137	215.499	-1227.743	0.1101177	4	OK	189.279	215.496	-1227.721	OK	178.54	264.352	-1227.916	OK	133.238	277.294	-1256.101	OK	139.167	212.668	-1260.978
2	Port 2: NDI 8700340  s/n:34802401	1028352223	1	OK	0.6805564	-0.2002777	-0.7024957	0.056848	-21.241	-36.913	-1255.839	0.1450983	4	OK	-175.685	-0.387	-1249.1	OK	-224.642	9.214	-1252.131	OK	-268.306	41.654	-1264.538	OK	-312.924	2.739	-1249.268	Port 1: NDI 8700339  s/n:34801403	1028352223	1	OK	0.4569882	-0.1336946	-0.8016672	-0.36141	189.173	215.381	-1227.872	0.110012	4	OK	189.316	215.378	-1227.85	OK	178.55	264.229	-1227.961	OK	133.247	277.19	-1256.149	OK	139.216	212.579	-1261.135
2	Port 2: NDI 8700340  s/n:34802401	1028352226	1	OK	0.6767347	-0.196222	-0.7076534	0.0524773	-21.459	-36.755	-1256.239	0.1413107	4	OK	-176.065	-0.643	-1251.222	OK	-225.003	8.886	-1254.829	OK	-268.567	41.369	-1267.481	OK	-313.288	2.186	-1253.237	Port 1: NDI 8700339  s/n:34801403	1028352226	1	OK	0.4569124	-0.1338344	-0.8015139	-0.3617941	189.173	215.301	-1228.011	0.1156924	4	OK	189.318	215.303	-1228.013	OK	178.577	264.149	-1228.048	OK	133.292	277.169	-1256.271	OK	139.213	212.547	-1261.257
2	Port 2: NDI 8700340  s/n:34802401	1028352229	1	OK	0.6737524	-0.1945757	-0.7111828	0.0491639	-21.751	-36.505	-1256.514	0.1498386	4	OK	-176.378	-0.349	-1252.852	OK	-225.285	9.218	-1256.863	OK	-268.71	41.813	-1269.785	OK	-313.572	2.561	-1256.233	Port 1: NDI 8700339  s/n:34801403	1028352229	1	OK	0.4570846	-0.1336223	-0.8012205	-0.3623043	189.165	215.21	-1228.003	0.1102452	4	OK	189.308	215.208	-1227.991	OK	178.578	264.065	-1227.989	OK	133.28	277.113	-1256.158	OK	139.198	212.505	-1261.251
2	Port 2: NDI 8700340  s/n:34802401	1028352232	1	OK	0.6735302	-0.1903337	-0.7126359	0.0477518	-22.677	-35.74	-1257.503	0.1622947	4	OK	-177.492	-0.339	-1253.947	OK	-226.421	9.026	-1257.972	OK	-269.961	41.512	-1270.766	OK	-314.677	1.948	-1257.629	Port 1: NDI 8700339  s/n:34801403	1028352232	1	OK	0.4572498	-0.1338936	-0.8013052	-0.3618081	189.237	215.118	-1227.875	0.1109687	4	OK	189.376	215.117	-1227.878	OK	178.638	263.973	-1227.896	OK	133.332	276.981	-1256.075	OK	139.256	212.37	-1261.083
2	Port 2: NDI 8700340  s/n:34802401	1028352235	1	OK	0.676671	-0.1891239	-0.70995	0.0481611	-22.472	-35.689	-1259.858	0.1824837	4	OK	-177.289	-0.446	-1254.959	OK	-226.249	8.889	-1258.495	OK	-269.931	41.346	-1270.905	OK	-314.503	1.718	-1257.475	Port 1: NDI 8700339  s/n:34801403	1028352235	1	OK	0.4575963	-0.1347434	-0.8016403	-0.3603091	189.197	215.135	-1227.377	0.1091333	4	OK	189.334	215.135	-1227.37	OK	178.58	263.984	-1227.561	OK	133.236	276.885	-1255.701	OK	139.178	212.257	-1260.519
2	Port 2: NDI 8700340  s/n:34802401	1028352238	1	OK	0.6789793	-0.1866111	-0.7083724	0.0487027	-19.792	-36.028	-1262.186	0.1721767	4	OK	-174.688	-1.347	-1256.251	OK	-223.718	7.836	-1259.497	OK	-267.581	40.185	-1271.523	OK	-311.933	0.348	-1257.963	Port 1: NDI 8700339  s/n:34801403	1028352238	1	OK	0.4581932	-0.1354432	-0.8014927	-0.359616	189.03	215.032	-1226.389	0.1088912	4	OK	189.169	215.033	-1226.375	OK	178.42	263.881	-1226.631	OK	133.021	276.745	-1254.702	OK	138.948	212.113	-1259.443
2	Port 2: NDI 8700340  s/n:34802401	1028352241	1	OK	0.6774093	-0.1861662	-0.7100194	0.0482823	-18.006	-36.968	-1262.828	0.1796045	4	OK	-172.951	-2.421	-1257.585	OK	-221.975	6.728	-1261.021	OK	-265.819	39.041	-1273.242	OK	-310.196	-0.832	-1259.919	Port 1: NDI 8700339  s/n:34801403	1028352241	1	OK	0.4584456	-0.1363089	-0.8015235	-0.3588978	188.899	214.773	-1225.598	0.1131427	4	OK	189.04	214.77	-1225.601	OK	178.31	263.627	-1225.901	OK	132.891	276.466	-1253.976	OK	138.778	211.817	-1258.572
2	Port 2: NDI 8700340  s/n:34802401	1028352244	1	OK	0.6738562	-0.182616	-0.714268	0.0488918	-17.322	-36.794	-1262.186	0.1739133	4	OK	-172.575	-3.47	-1258.42	OK	-221.635	5.302	-1262.348	OK	-265.603	37.33	-1274.912	OK	-309.798	-2.946	-1262.158	Port 1: NDI 8700339  s/n:34801403	1028352244	1	OK	0.4586807	-0.1369411	-0.801404	-0.3586234	188.875	214.523	-1225	0.1093622	4	OK	189.015	214.517	-1224.984	OK	178.32	263.384	-1225.356	OK	132.87	276.23	-1253.36	OK	138.721	211.569	-1257.934
2	Port 2: NDI 8700340  s/n:34802401	1028352247	1	OK	0.6723437	-0.1804151	-0.7163691	0.0471133	-17.133	-36.914	-1261.843	0.1755565	4	OK	-172.467	-3.861	-1258.748	OK	-221.523	4.855	-1262.904	OK	-265.45	36.841	-1275.525	OK	-309.659	-3.54	-1263.231	Port 1: NDI 8700339  s/n:34801403	1028352247	1	OK	0.4588341	-0.1373536	-0.8014182	-0.3582374	188.946	214.505	-1224.662	0.1123025	4	OK	189.089	214.497	-1224.653	OK	178.397	263.37	-1225.051	OK	132.939	276.195	-1253.052	OK	138.768	211.527	-1257.557
2	Port 2: NDI 8700340  s/n:34802401	1028352250	1	OK	0.6721543	-0.1817793	-0.7162075	0.0470284	-16.689	-37.23	-1261.674	0.1871345	4	OK	-171.952	-3.849	-1258.686	OK	-220.985	4.968	-1262.828	OK	-264.853	37.038	-1275.553	OK	-309.143	-3.249	-1263.188	Port 1: NDI 8700339  s/n:34801403	1028352250	1	OK	0.4589616	-0.1368843	-0.8016445	-0.3577472	189.019	214.509	-1224.632	0.1125931	4	OK	189.162	214.503	-1224.628	OK	178.405	263.359	-1225.04	OK	132.933	276.111	-1253.068	OK	138.851	211.448	-1257.532
2	Port 2: NDI 8700340  s/n:34802401	1028352253	1	OK	0.6721581	-0.1833297	-0.7157431	0.0480152	-16.382	-37.447	-1261.693	0.1760016	4	OK	-171.605	-3.891	-1258.68	OK	-220.638	4.956	-1262.844	OK	-264.482	37.048	-1275.626	OK	-308.796	-3.165	-1263.075	Port 1: NDI 8700339  s/n:34801403	1028352253	1	OK	0.4590273	-0.1364436	-0.8017956	-0.3574924	189.087	214.651	-1224.667	0.1116647	4	OK	189.232	214.645	-1224.652	OK	178.427	263.488	-1225.092	OK	132.94	276.194	-1253.119	OK	138.931	211.535	-1257.589
2	Port 2: NDI 8700340  s/n:34802401	1028352256	1	OK	0.6722263	-0.1838974	-0.7155682	0.0474947	-16.209	-38.219	-1262.008	0.1720784	4	OK	-171.378	-4.417	-1258.979	OK	-220.397	4.511	-1263.147	OK	-264.196	36.66	-1275.917	OK	-308.567	-3.468	-1263.366	Port 1: NDI 8700339  s/n:34801403	1028352256	1	OK	0.4594529	-0.135959	-0.8015758	-0.3576232	189.158	214.841	-1224.653	0.1077257	4	OK	189.296	214.84	-1224.633	OK	178.454	263.672	-1225.038	OK	132.949	276.349	-1253.008	OK	138.989	211.713	-1257.559
2	Port 2: NDI 8700340  s/n:34802401	1028352259	1	OK	0.6734285	-0.1841821	-0.7144482	0.0462039	-15.375	-40.148	-1263.549	0.1800605	4	OK	-170.45	-5.938	-1260.042	OK	-219.454	3.129	-1264.042	OK	-263.194	35.419	-1276.649	OK	-307.637	-4.617	-1264.048	Port 1: NDI 8700339  s/n:34801403	1028352259	1	OK	0.4598376	-0.1353191	-0.801654	-0.357196	189.157	214.977	-1224.626	0.1096099	4	OK	189.298	214.974	-1224.612	OK	178.369	263.784	-1225.003	OK	132.832	276.397	-1252.982	OK	138.99	211.76	-1257.514
2	Port 2: NDI 8700340  s/n:34802401	1028352262	1	OK	0.6727873	-0.1804677	-0.7160212	0.0458518	-15.159	-41.256	-1264.948	0.1949247	4	OK	-170.438	-7.912	-1261.713	OK	-219.466	0.908	-1265.76	OK	-263.348	33.024	-1278.348	OK	-307.606	-7.321	-1266.09	Port 1: NDI 8700339  s/n:34801403	1028352262	1	OK	0.4602056	-0.1351617	-0.801438	-0.3572663	189.207	215.174	-1224.559	0.1101053	4	OK	189.345	215.175	-1224.552	OK	178.395	263.981	-1224.901	OK	132.848	276.58	-1252.845	OK	139.017	211.951	-1257.414
2	Port 2: NDI 8700340  s/n:34802401	1028352265	1	OK	0.6739557	-0.1791102	-0.7153696	0.0441543	-15.218	-42.856	-1266.898	0.1934455	4	OK	-170.462	-9.425	-1263.187	OK	-219.487	-0.557	-1267.091	OK	-263.391	31.666	-1279.447	OK	-307.646	-8.723	-1267.278	Port 1: NDI 8700339  s/n:34801403	1028352265	1	OK	0.4604984	-0.1343878	-0.8014444	-0.3571666	189.233	215.296	-1224.414	0.109185	4	OK	189.376	215.289	-1224.385	OK	178.353	264.089	-1224.742	OK	132.772	276.632	-1252.655	OK	139.048	212.022	-1257.289
2	Port 2: NDI 8700340  s/n:34802401	1028352268	1	OK	0.6734295	-0.1803045	-0.7157896	0.0403525	-15.508	-44.739	-1267.887	0.2001077	4	OK	-170.528	-10.285	-1264.491	OK	-219.5	-1.082	-1268.482	OK	-263.142	31.457	-1280.845	OK	-307.706	-8.65	-1268.959	Port 1: NDI 8700339  s/n:34801403	1028352268	1	OK	0.4604771	-0.133931	-0.8013775	-0.3575157	189.148	215.424	-1224.44	0.11067	4	OK	189.294	215.423	-1224.425	OK	178.254	264.21	-1224.702	OK	132.673	276.768	-1252.656	OK	138.971	212.163	-1257.33
2	Port 2: NDI 8700340  s/n:34802401	1028352271	1	OK	0.675698	-0.1785629	-0.7141182	0.0397829	-15.931	-44.973	-1269.796	0.2007739	4	OK	-170.971	-10.677	-1265.426	OK	-219.963	-1.511	-1269.116	OK	-263.696	31.038	-1281.116	OK	-308.162	-9.161	-1269.141	Port 1: NDI 8700339  s/n:34801403	1028352271	1	OK	0.4604051	-0.1339117	-0.8012034	-0.3580056	189.152	215.539	-1224.412	0.1143649	4	OK	189.302	215.536	-1224.401	OK	178.278	264.328	-1224.627	OK	132.712	276.94	-1252.582	OK	138.977	212.334	-1257.305
2	Port 2: NDI 8700340  s/n:34802401	1028352274	1	OK	0.6798553	-0.1797711	-0.7099126	0.0387722	-16.537	-45.982	-1272.149	0.1919766	4	OK	-171.346	-10.932	-1266.005	OK	-220.341	-1.514	-1269.167	OK	-264.034	31.259	-1280.627	OK	-308.559	-8.737	-1268.192	Port 1: NDI 8700339  s/n:34801403	1028352274	1	OK	0.4601775	-0.1340659	-0.8011528	-0.3583535	189.188	215.563	-1224.509	0.115172	4	OK	189.341	215.56	-1224.489	OK	178.355	264.36	-1224.712	OK	132.799	277.02	-1252.669	OK	139.017	212.406	-1257.425
2	Port 2: NDI 8700340  s/n:34802401	1028352277	1	OK	0.6848766	-0.177501	-0.7057859	0.0361072	-17.317	-47.008	-1274.694	0.2054906	4	OK	-171.957	-11.666	-1266.421	OK	-220.961	-2.115	-1268.876	OK	-264.719	30.857	-1279.572	OK	-309.188	-9.15	-1266.938	Port 1: NDI 8700339  s/n:34801403	1028352277	1	OK	0.4604969	-0.1337009	-0.8009404	-0.3585543	189.197	215.497	-1224.501	0.1077614	4	OK	189.335	215.499	-1224.483	OK	178.332	264.294	-1224.665	OK	132.773	276.933	-1252.572	OK	139.02	212.344	-1257.401
2	Port 2: NDI 8700340  s/n:34802401	1028352280	1	OK	0.6893422	-0.1742731	-0.7021237	0.0381921	-17.807	-46.555	-1276.059	0.2191862	4	OK	-172.531	-12.142	-1265.802	OK	-221.612	-2.859	-1267.583	OK	-265.708	29.889	-1277.684	OK	-309.775	-10.415	-1264.616	Port 1: NDI 8700339  s/n:34801403	1028352280	1	OK	0.4604814	-0.1331648	-0.8007468	-0.3592056	189.163	215.375	-1224.478	0.1053013	4	OK	189.3	215.375	-1224.458	OK	178.29	264.162	-1224.569	OK	132.731	276.851	-1252.471	OK	139.007	212.273	-1257.401
2	Port 2: NDI 8700340  s/n:34802401	1028352283	1	OK	0.6963861	-0.1749191	-0.6948993	0.0395553	-18.921	-46.825	-1277.954	0.2203733	4	OK	-173.332	-12.08	-1264.593	OK	-222.431	-2.693	-1265.388	OK	-266.638	30.143	-1274.625	OK	-310.521	-10.071	-1260.625	Port 1: NDI 8700339  s/n:34801403	1028352283	1	OK	0.4601809	-0.1331884	-0.80068	-0.3597305	189.147	215.386	-1224.712	0.1083256	4	OK	189.288	215.387	-1224.695	OK	178.312	264.182	-1224.763	OK	132.777	276.929	-1252.692	OK	139.001	212.343	-1257.665
2	Port 2: NDI 8700340  s/n:34802401	1028352286	1	OK	0.7022338	-0.1786966	-0.6877565	0.0438884	-19.737	-46.57	-1278.472	0.2107549	4	OK	-173.781	-11.347	-1262.47	OK	-222.866	-1.854	-1262.432	OK	-267.19	30.989	-1271.12	OK	-310.879	-8.983	-1255.883	Port 1: NDI 8700339  s/n:34801403	1028352286	1	OK	0.4600796	-0.1337339	-0.8005619	-0.3599203	189.112	215.47	-1224.77	0.1097022	4	OK	189.254	215.467	-1224.767	OK	178.329	264.283	-1224.813	OK	132.807	277.072	-1252.752	OK	138.955	212.484	-1257.697
2	Port 2: NDI 8700340  s/n:34802401	1028352289	1	OK	0.7100113	-0.1831638	-0.6781305	0.0497396	-20.345	-46.133	-1279.706	0.2002899	4	OK	-173.855	-10.38	-1260.148	OK	-222.895	-0.769	-1258.986	OK	-267.377	32.064	-1266.91	OK	-310.741	-7.634	-1250.046	Port 1: NDI 8700339  s/n:34801403	1028352289	1	OK	0.4600699	-0.1336834	-0.800422	-0.3602625	189.061	215.376	-1224.845	0.1111043	4	OK	189.2	215.376	-1224.844	OK	178.286	264.184	-1224.856	OK	132.776	277.017	-1252.785	OK	138.909	212.424	-1257.77
2	Port 2: NDI 8700340  s/n:34802401	1028352292	1	OK	0.7160093	-0.1899543	-0.669481	0.0551664	-21.024	-45.925	-1280.471	0.1935571	4	OK	-173.889	-9.032	-1258.144	OK	-222.844	0.855	-1256.095	OK	-267.307	33.809	-1263.551	OK	-310.512	-5.392	-1245.124	Port 1: NDI 8700339  s/n:34801403	1028352292	1	OK	0.459748	-0.1337692	-0.8006415	-0.3601539	189.074	215.401	-1225.072	0.107141	4	OK	189.215	215.393	-1225.055	OK	178.318	264.215	-1225.127	OK	132.809	277.043	-1253.07	OK	138.943	212.445	-1258.038
2	Port 2: NDI 8700340  s/n:34802401	1028352295	1	OK	0.7208357	-0.1936764	-0.6627545	0.060348	-21.755	-45.623	-1281.143	0.1657597	4	OK	-174.174	-8.369	-1256.506	OK	-223.092	1.581	-1253.787	OK	-267.652	34.477	-1260.76	OK	-310.559	-4.481	-1241.135	Port 1: NDI 8700339  s/n:34801403	1028352295	1	OK	0.4597494	-0.1335628	-0.8003865	-0.3607948	189.051	215.437	-1225.111	0.1096467	4	OK	189.194	215.432	-1225.096	OK	178.308	264.262	-1225.095	OK	132.819	277.13	-1253.025	OK	138.914	212.539	-1258.089
2	Port 2: NDI 8700340  s/n:34802401	1028352298	1		0.7263293	-0.1939125	-0.6561951	0.0652052	-22.715	-45.007	-1282.44	0.1603416	4	OK	-174.782	-8.148	-1255.168	OK	-223.663	1.662	-1251.612	OK	-268.472	34.358	-1257.919	Used OOV	-310.88	-4.643	-1237.286	Port 1: NDI 8700339  s/n:34801403	1028352298	1	OK	0.4595474	-0.1333737	-0.8002589	-0.3614048	189.006	215.43	-1225.322	0.1126228	4	OK	189.15	215.424	-1225.311	OK	178.277	264.26	-1225.254	OK	132.818	277.186	-1253.192	OK	138.886	212.591	-1258.325
2	Port 2: NDI 8700340  s/n:34802401	1028352301	1		0.7298262	-0.195425	-0.6515211	0.068433	-24.137	-44.691	-1283.236	0.1609133	4	OK	-175.874	-7.735	-1254.286	OK	-224.702	2.069	-1250.177	OK	-269.608	34.712	-1256.111	Used OOV	-311.741	-4.184	-1234.733	Port 1: NDI 8700339  s/n:34801403	1028352301	1	OK	0.459423	-0.1336304	-0.8003608	-0.3612423	189.026	215.541	-1225.507	0.1052239	4	OK	189.161	215.535	-1225.49	OK	178.32	264.377	-1225.476	OK	132.857	277.293	-1253.41	OK	138.912	212.701	-1258.515
2	Port 2: NDI 8700340  s/n:34802401	1028352304	1		0.7326005	-0.1962448	-0.6479637	0.0701972	-25.479	-44.179	-1284.369	0.1439614	4	OK	-176.917	-7.095	-1254.087	OK	-225.719	2.729	-1249.597	OK	-270.665	35.366	-1255.164	Used OOV	-312.61	-3.448	-1233.281	Port 1: NDI 8700339  s/n:34801403	1028352304	1	OK	0.4592781	-0.1341314	-0.8005193	-0.3608894	189.004	215.705	-1225.368	0.1079715	4	OK	189.145	215.698	-1225.355	OK	178.327	264.541	-1225.384	OK	132.859	277.459	-1253.35	OK	138.883	212.853	-1258.365
2	Port 2: NDI 8700340  s/n:34802401	1028352307	1		0.7341029	-0.2004893	-0.6450703	0.0691473	-27.377	-45.561	-1285.499	0.1551653	4	OK	-178.345	-7.069	-1254.619	OK	-227.038	3.187	-1249.897	OK	-271.728	36.192	-1255.415	Used OOV	-313.884	-2.196	-1233.121	Port 1: NDI 8700339  s/n:34801403	1028352307	1	OK	0.45945	-0.1343352	-0.800541	-0.3605465	188.996	215.815	-1225.261	0.1071157	4	OK	189.136	215.811	-1225.239	OK	178.312	264.653	-1225.319	OK	132.836	277.537	-1253.247	OK	138.859	212.936	-1258.24
2	Port 2: NDI 8700340  s/n:34802401	1028352310	1		0.7338943	-0.1992319	-0.6458044	0.0681357	-28.587	-46.642	-1286.059	0.1273519	4	OK	-179.61	-8.315	-1255.265	OK	-228.338	1.901	-1250.67	OK	-273.023	34.898	-1256.087	Used OOV	-315.194	-3.568	-1233.987	Port 1: NDI 8700339  s/n:34801403	1028352310	1	OK	0.4597875	-0.1344938	-0.8004292	-0.3603054	188.95	215.844	-1224.98	0.1095988	4	OK	189.089	215.845	-1224.975	OK	178.256	264.679	-1225.026	OK	132.76	277.545	-1252.955	OK	138.781	212.939	-1257.906
2	Port 2: NDI 8700340  s/n:34802401	1028352313	1		0.7322707	-0.2026707	-0.6471745	0.0622043	-29.85	-50.727	-1286.005	0.1524456	4	OK	-180.603	-10.6	-1256.203	OK	-229.216	0.212	-1251.842	OK	-273.467	33.774	-1257.559	Used OOV	-316.256	-4.218	-1235.836	Port 1: NDI 8700339  s/n:34801403	1028352313	1	OK	0.4599045	-0.1348672	-0.8004608	-0.3599462	188.9	215.788	-1224.765	0.1095339	4	OK	189.044	215.784	-1224.745	OK	178.217	264.623	-1224.865	OK	132.699	277.48	-1252.76	OK	138.716	212.865	-1257.671
2	Port 2: NDI 8700340  s/n:34802401	1028352316	1		0.7307368	-0.2000134	-0.6500186	0.059112	-30.368	-52.785	-1285.857	0.1702478	4	OK	-181.34	-12.917	-1256.838	OK	-229.988	-2.157	-1252.683	OK	-274.203	31.434	-1258.496	Used OOV	-317.131	-6.719	-1237.372	Port 1: NDI 8700339  s/n:34801403	1028352316	1	OK	0.4598885	-0.1347885	-0.8004555	-0.3600078	188.901	215.74	-1224.657	0.1068977	4	OK	189.038	215.74	-1224.647	OK	178.214	264.576	-1224.741	OK	132.703	277.429	-1252.65	OK	138.722	212.819	-1257.561
2	Port 2: NDI 8700340  s/n:34802401	1028352319	1		0.7290769	-0.1970848	-0.6527622	0.0592103	-29.729	-53.308	-1285.301	0.167495	4	OK	-181.08	-14.34	-1257.001	OK	-229.796	-3.857	-1253.097	OK	-274.16	29.536	-1259.035	Used OOV	-317.003	-8.932	-1238.301	Port 1: NDI 8700339  s/n:34801403	1028352319	1	OK	0.4601564	-0.1346158	-0.8006812	-0.3592273	188.985	215.717	-1224.462	0.1107972	4	OK	189.129	215.712	-1224.447	OK	178.231	264.541	-1224.608	OK	132.704	277.303	-1252.506	OK	138.798	212.696	-1257.35
2	Port 2: NDI 8700340  s/n:34802401	1028352322	1		0.7236626	-0.1986011	-0.658328	0.0589427	-28.605	-53.805	-1282.561	0.1745391	4	OK	-180.393	-14.816	-1256.744	OK	-229.168	-4.346	-1253.608	OK	-273.448	29.002	-1260.357	Used OOV	-316.591	-9.412	-1240.163	Port 1: NDI 8700339  s/n:34801403	1028352322	1	OK	0.4600592	-0.1347177	-0.8008764	-0.3588784	189	215.861	-1224.456	0.11034	4	OK	189.145	215.857	-1224.44	OK	178.25	264.68	-1224.636	OK	132.705	277.42	-1252.568	OK	138.815	212.802	-1257.353
2	Port 2: NDI 8700340  s/n:34802401	1028352325	1		0.7208694	-0.2006504	-0.6608254	0.0582803	-26.998	-53.897	-1280.807	0.1727327	4	OK	-178.898	-14.483	-1256.288	OK	-227.656	-3.881	-1253.565	OK	-271.816	29.537	-1260.752	Used OOV	-315.198	-8.708	-1240.787	Port 1: NDI 8700339  s/n:34801403	1028352325	1	OK	0.4607331	-0.1339951	-0.8003335	-0.3594949	188.986	215.772	-1224.337	0.1076995	4	OK	189.123	215.771	-1224.323	OK	178.182	264.586	-1224.406	OK	132.621	277.333	-1252.252	OK	138.779	212.743	-1257.193
2	Port 2: NDI 8700340  s/n:34802401	1028352328	1		0.7183628	-0.1982473	-0.6640936	0.0602713	-25.109	-52.265	-1279.041	0.1546669	4	OK	-177.463	-14.017	-1255.551	OK	-226.344	-3.799	-1253.216	OK	-270.691	29.293	-1260.666	Used OOV	-313.909	-9.29	-1241.01	Port 1: NDI 8700339  s/n:34801403	1028352328	1	OK	0.4604309	-0.1339125	-0.8003307	-0.3599187	188.955	215.845	-1224.552	0.1083207	4	OK	189.092	215.839	-1224.538	OK	178.169	264.663	-1224.601	OK	132.638	277.457	-1252.46	OK	138.774	212.862	-1257.441
2	Port 2: NDI 8700340  s/n:34802401	1028352331	1		0.717124	-0.1929641	-0.6666179	0.0641756	-22.327	-49.868	-1278.408	0.1678692	4	OK	-175.268	-13.772	-1255.322	OK	-224.285	-4.232	-1253.078	OK	-269.062	28.244	-1260.616	Used OOV	-311.812	-10.953	-1241.186	Port 1: NDI 8700339  s/n:34801403	1028352331	1	OK	0.4597122	-0.134296	-0.7999714	-0.36149	188.833	216.087	-1224.703	0.1123298	4	OK	188.977	216.093	-1224.694	OK	178.186	264.926	-1224.635	OK	132.705	277.909	-1252.541	OK	138.663	213.31	-1257.647
2	Port 2: NDI 8700340  s/n:34802401	1028352334	1	OK	0.7159573	-0.1890878	-0.6688663	0.0653369	-19.486	-48.611	-1278.054	0.1740606	4	OK	-172.791	-13.808	-1255.426	OK	-221.885	-4.654	-1253.315	OK	-266.895	27.492	-1260.914	OK	-309.416	-12.112	-1241.799	Port 1: NDI 8700339  s/n:34801403	1028352334	1	OK	0.4594962	-0.1347198	-0.7996553	-0.3623055	188.739	216.217	-1224.701	0.1086832	4	OK	188.877	216.218	-1224.684	OK	178.169	265.072	-1224.597	OK	132.713	278.165	-1252.458	OK	138.574	213.563	-1257.647
2	Port 2: NDI 8700340  s/n:34802401	1028352337	1	OK	0.7156644	-0.1867925	-0.6697659	0.065929	-18.76	-48.508	-1277.675	0.1647893	4	OK	-172.239	-14.422	-1255.128	OK	-221.384	-5.486	-1253.077	OK	-266.516	26.5	-1260.632	OK	-308.873	-13.35	-1241.662	Port 1: NDI 8700339  s/n:34801403	1028352337	1	OK	0.4597761	-0.1340708	-0.7998491	-0.3617628	188.911	216.299	-1224.862	0.1079987	4	OK	189.049	216.297	-1224.837	OK	178.256	265.139	-1224.782	OK	132.775	278.136	-1252.637	OK	138.752	213.542	-1257.817
