Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	Port 1: NDI 8700449  s/n:3532DC02	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz	State	Tx	Ty	Tz
2	Port 2: NDI 8700340  s/n:34802401	1028383381	1	OK	0.4085339	0.2064069	-0.8890684	0.0073162	40.757	79.306	-1111.963	0.2217793	4	OK	-83.907	43.508	-1203.504	OK	-120.113	34.315	-1237.218	OK	-165.328	48.119	-1266.147	OK	-172.258	-3.983	-1297.455	Port 1: NDI 8700449  s/n:3532DC02	1028383381	1	OK	0.5851566	-0.6981159	-0.2911196	-0.2923614	109.938	160.314	-1085.168	0.1660864	4	OK	109.86	160.261	-1085.127	OK	147.53	182.015	-1120.116	OK	115.842	248.181	-1097.932	OK	85.877	200.541	-1067.403
2	Port 2: NDI 8700340  s/n:34802401	1028383384	1	OK	0.4081191	0.2099668	-0.8884307	0.0066101	41.144	77.356	-1113.71	0.2448441	4	OK	-83.322	41.203	-1205.37	OK	-119.469	31.943	-1239.182	OK	-164.763	45.601	-1267.984	OK	-171.395	-6.421	-1299.533	Port 1: NDI 8700449  s/n:3532DC02	1028383384	1	OK	0.5848401	-0.6982386	-0.2921734	-0.2916498	109.62	160.315	-1085.406	0.1654634	4	OK	109.541	160.262	-1085.362	OK	147.178	182.036	-1120.376	OK	115.349	248.173	-1098.309	OK	85.474	200.518	-1067.719
2	Port 2: NDI 8700340  s/n:34802401	1028383387	1	OK	0.4095994	0.2071986	-0.888408	0.0053157	40.851	75.898	-1114.589	0.2095949	4	OK	-84.117	40.439	-1205.875	OK	-120.422	31.372	-1239.455	OK	-165.735	45.285	-1268.216	OK	-172.768	-6.705	-1299.701	Port 1: NDI 8700449  s/n:3532DC02	1028383387	1	OK	0.584751	-0.6984557	-0.2919319	-0.2915506	109.819	160.413	-1085.325	0.1739959	4	OK	109.736	160.358	-1085.27	OK	147.372	182.11	-1120.329	OK	115.571	248.262	-1098.248	OK	85.701	200.637	-1067.649
2	Port 2: NDI 8700340  s/n:34802401	1028383390	1	OK	0.4130771	0.2032714	-0.8877163	0.0027795	41.205	74.596	-1115.317	0.2277085	4	OK	-84.784	40.225	-1205.617	OK	-121.425	31.473	-1238.958	OK	-166.82	45.791	-1267.317	OK	-174.551	-6.145	-1298.737	Port 1: NDI 8700449  s/n:3532DC02	1028383390	1	OK	0.5846492	-0.6987189	-0.2921704	-0.2908844	109.968	160.559	-1085.26	0.1686653	4	OK	109.889	160.502	-1085.209	OK	147.474	182.257	-1120.312	OK	115.638	248.404	-1098.28	OK	85.82	200.774	-1067.598
2	Port 2: NDI 8700340  s/n:34802401	1028383393	1	OK	0.4132734	0.198521	-0.8886905	-0.0048712	40.576	71.028	-1116.3	0.2276	4	OK	-86.144	39.438	-1206.57	OK	-122.995	31.563	-1239.913	OK	-168.258	46.835	-1268.011	OK	-176.857	-4.675	-1299.906	Port 1: NDI 8700449  s/n:3532DC02	1028383393	1	OK	0.5846965	-0.6987876	-0.2918433	-0.2909525	110.149	160.654	-1085.148	0.1744336	4	OK	110.067	160.598	-1085.099	OK	147.662	182.338	-1120.211	OK	115.858	248.494	-1098.149	OK	86.029	200.886	-1067.465
2	Port 2: NDI 8700340  s/n:34802401	1028383396	1	OK	0.408315	0.1997873	-0.8906879	-0.0062492	38.214	69.3	-1116.293	0.2221629	4	OK	-87.598	38.175	-1208.003	OK	-124.109	30.468	-1241.714	OK	-169.087	45.886	-1270.196	OK	-177.368	-5.46	-1302.471	Port 1: NDI 8700449  s/n:3532DC02	1028383396	1	OK	0.5849322	-0.6987397	-0.2912034	-0.2912348	110.35	160.689	-1085.008	0.1730903	4	OK	110.274	160.636	-1084.963	OK	147.864	182.36	-1120.064	OK	116.144	248.532	-1097.927	OK	86.283	200.932	-1067.28
2	Port 2: NDI 8700340  s/n:34802401	1028383399	1	OK	0.4071889	0.1971339	-0.8917914	-0.0065914	35.756	69.008	-1116.205	0.2309339	4	OK	-89.975	38.459	-1208.212	OK	-126.434	30.928	-1242.056	OK	-171.252	46.546	-1270.649	OK	-179.714	-4.778	-1302.873	Port 1: NDI 8700449  s/n:3532DC02	1028383399	1	OK	0.5847719	-0.6986411	-0.2918309	-0.2911652	110.034	160.59	-1085.193	0.1712969	4	OK	109.953	160.53	-1085.15	OK	147.558	182.283	-1120.228	OK	115.759	248.438	-1098.159	OK	85.916	200.818	-1067.498
2	Port 2: NDI 8700340  s/n:34802401	1028383402	1	OK	0.4119059	0.1909479	-0.8909412	-0.009807	35.055	68.558	-1116.683	0.2226971	4	OK	-92.032	39.578	-1207.35	OK	-128.935	32.49	-1240.772	OK	-173.839	48.679	-1268.932	OK	-183.304	-2.562	-1300.993	Port 1: NDI 8700449  s/n:3532DC02	1028383402	1	OK	0.5847209	-0.6983911	-0.2923742	-0.2913224	109.574	160.356	-1085.474	0.173363	4	OK	109.49	160.301	-1085.414	OK	147.12	182.076	-1120.481	OK	115.255	248.207	-1098.429	OK	85.41	200.559	-1067.816
2	Port 2: NDI 8700340  s/n:34802401	1028383405	1	OK	0.4112178	0.1893321	-0.8916452	-0.0047041	32.511	71.033	-1115.589	0.2213872	4	OK	-94.22	41.005	-1206.441	OK	-130.968	33.525	-1239.897	OK	-175.785	49.389	-1268.396	OK	-185.095	-2.193	-1299.987	Port 1: NDI 8700449  s/n:3532DC02	1028383405	1	OK	0.584683	-0.698392	-0.292273	-0.2914978	109.677	160.371	-1085.425	0.1707727	4	OK	109.595	160.313	-1085.371	OK	147.229	182.08	-1120.416	OK	115.389	248.224	-1098.37	OK	85.531	200.584	-1067.768
2	Port 2: NDI 8700340  s/n:34802401	1028383408	1	OK	0.4122796	0.1850197	-0.8920479	-0.00662	30.893	71.541	-1115.006	0.2443	4	OK	-96.309	42.664	-1205.515	OK	-133.232	35.517	-1238.944	OK	-177.939	51.777	-1267.299	OK	-187.84	0.253	-1298.873	Port 1: NDI 8700449  s/n:3532DC02	1028383408	1	OK	0.5850022	-0.6984407	-0.2910678	-0.2919461	110.061	160.436	-1085.147	0.1725044	4	OK	109.979	160.38	-1085.098	OK	147.63	182.111	-1120.149	OK	115.94	248.294	-1097.981	OK	86.007	200.676	-1067.401
2	Port 2: NDI 8700340  s/n:34802401	1028383411	1	OK	0.4135943	0.1842009	-0.8916318	-0.001548	29.224	74.596	-1114.149	0.2193187	4	OK	-97.953	44.434	-1204.263	OK	-134.888	36.828	-1237.532	OK	-179.691	52.671	-1266.083	OK	-189.455	0.81	-1297.106	Port 1: NDI 8700449  s/n:3532DC02	1028383411	1	OK	0.5851867	-0.6984056	-0.2907555	-0.2919716	110.313	160.525	-1084.98	0.167581	4	OK	110.236	160.47	-1084.938	OK	147.869	182.209	-1119.981	OK	116.22	248.385	-1097.778	OK	86.28	200.764	-1067.202
2	Port 2: NDI 8700340  s/n:34802401	1028383414	1	OK	0.4190416	0.1746935	-0.8909884	-0.0050938	29.515	74.853	-1113.87	0.2147895	4	OK	-99.278	46.883	-1202.415	OK	-136.734	39.891	-1235.207	OK	-181.54	56.523	-1263.301	OK	-192.664	4.756	-1294.007	Port 1: NDI 8700449  s/n:3532DC02	1028383414	1	OK	0.5853857	-0.6985777	-0.2894814	-0.2924265	110.758	160.597	-1084.684	0.1766153	4	OK	110.674	160.545	-1084.627	OK	148.336	182.233	-1119.716	OK	116.85	248.453	-1097.385	OK	86.835	200.873	-1066.843
2	Port 2: NDI 8700340  s/n:34802401	1028383417	1	OK	0.4227531	0.1701531	-0.8900999	-0.0070672	29.961	75.414	-1113.597	0.2259921	4	OK	-99.813	48.52	-1201.058	OK	-137.595	41.829	-1233.537	OK	-182.444	58.842	-1261.271	OK	-194.315	7.128	-1291.816	Port 1: NDI 8700449  s/n:3532DC02	1028383417	1	OK	0.5853226	-0.6990122	-0.2888456	-0.2921432	111.217	160.881	-1084.448	0.1750438	4	OK	111.133	160.826	-1084.399	OK	148.765	182.471	-1119.532	OK	117.365	248.727	-1097.195	OK	87.356	201.186	-1066.584
2	Port 2: NDI 8700340  s/n:34802401	1028383420	1	OK	0.4224364	0.1692081	-0.8904545	0.002635	29.812	80.061	-1111.599	0.1897109	4	OK	-99.383	50.768	-1199.082	OK	-137.003	43.247	-1231.56	OK	-181.906	59.461	-1259.868	OK	-193.28	7.16	-1289.483	Port 1: NDI 8700449  s/n:3532DC02	1028383420	1	OK	0.5851436	-0.6989565	-0.2897255	-0.2917635	110.987	160.922	-1084.574	0.1709604	4	OK	110.903	160.869	-1084.525	OK	148.521	182.539	-1119.652	OK	117.005	248.772	-1097.4	OK	87.05	201.199	-1066.762
2	Port 2: NDI 8700340  s/n:34802401	1028383423	1	OK	0.4256059	0.1669587	-0.8893706	0.0020859	31.861	81.828	-1110.769	0.2015832	4	OK	-98.066	52.895	-1197.356	OK	-135.924	45.47	-1229.514	OK	-180.895	61.814	-1257.54	OK	-192.721	9.483	-1287.01	Port 1: NDI 8700449  s/n:3532DC02	1028383423	1	OK	0.5852841	-0.698674	-0.2896544	-0.2922286	110.771	160.73	-1084.71	0.174294	4	OK	110.689	160.679	-1084.665	OK	148.335	182.358	-1119.744	OK	116.826	248.581	-1097.454	OK	86.841	201.009	-1066.884
2	Port 2: NDI 8700340  s/n:34802401	1028383426	1	OK	0.4251549	0.1674649	-0.8894802	0.0048805	31.925	84.102	-1109.267	0.2061742	4	OK	-97.736	54.372	-1195.937	OK	-135.515	46.684	-1228.172	OK	-180.5	62.741	-1256.339	OK	-192.112	10.258	-1285.602	Port 1: NDI 8700449  s/n:3532DC02	1028383426	1	OK	0.5850266	-0.6988308	-0.2903861	-0.2916423	110.578	160.769	-1084.865	0.1787162	4	OK	110.493	160.713	-1084.803	OK	148.118	182.412	-1119.938	OK	116.511	248.615	-1097.72	OK	86.583	201.034	-1067.1
2	Port 2: NDI 8700340  s/n:34802401	1028383429	1	OK	0.4269736	0.1661355	-0.8888662	0.0030747	32.601	84.186	-1108.905	0.2060754	4	OK	-97.551	55.073	-1195.078	OK	-135.498	47.558	-1227.1	OK	-180.522	63.838	-1255.075	OK	-192.481	11.424	-1284.389	Port 1: NDI 8700449  s/n:3532DC02	1028383429	1	OK	0.5850406	-0.6990275	-0.2900369	-0.2914905	110.863	160.884	-1084.69	0.1760259	4	OK	110.779	160.83	-1084.639	OK	148.388	182.504	-1119.786	OK	116.821	248.727	-1097.563	OK	86.897	201.16	-1066.901
2	Port 2: NDI 8700340  s/n:34802401	1028383432	1	OK	0.4286749	0.1651232	-0.8882288	0.0046545	33.125	85.398	-1108.081	0.1973483	4	OK	-97.293	55.945	-1193.732	OK	-135.345	48.311	-1225.617	OK	-180.462	64.483	-1253.526	OK	-192.489	11.962	-1282.551	Port 1: NDI 8700449  s/n:3532DC02	1028383432	1	OK	0.5854572	-0.6990033	-0.2885189	-0.2922175	111.437	161.01	-1084.291	0.1715331	4	OK	111.36	160.956	-1084.249	OK	148.976	182.593	-1119.374	OK	117.62	248.86	-1097.002	OK	87.599	201.32	-1066.402
2	Port 2: NDI 8700340  s/n:34802401	1028383435	1	OK	0.4297051	0.1642419	-0.8878918	0.0051192	33.523	86.576	-1107.131	0.1929567	4	OK	-97.099	57.096	-1192.481	OK	-135.208	49.448	-1224.248	OK	-180.368	65.614	-1252.117	OK	-192.516	13.038	-1281.027	Port 1: NDI 8700449  s/n:3532DC02	1028383435	1	OK	0.5852935	-0.6993734	-0.2883392	-0.291837	111.75	161.184	-1084.132	0.1696284	4	OK	111.672	161.135	-1084.094	OK	149.262	182.736	-1119.261	OK	117.934	249.021	-1096.92	OK	87.933	201.508	-1066.249
2	Port 2: NDI 8700340  s/n:34802401	1028383438	1	OK	0.431071	0.1620111	-0.8876437	0.0043439	34.557	87.318	-1106.039	0.2065725	4	OK	-96.45	58.352	-1190.977	OK	-134.687	50.841	-1222.662	OK	-179.833	67.187	-1250.378	OK	-192.307	14.645	-1279.202	Port 1: NDI 8700449  s/n:3532DC02	1028383438	1	OK	0.5852578	-0.6992711	-0.2887372	-0.2917603	111.57	161.138	-1084.238	0.1672824	4	OK	111.494	161.091	-1084.202	OK	149.075	182.709	-1119.349	OK	117.698	248.974	-1097.039	OK	87.723	201.449	-1066.379
2	Port 2: NDI 8700340  s/n:34802401	1028383441	1	OK	0.4309516	0.160215	-0.8880273	0.0044143	35.513	88.62	-1104.489	0.1937307	4	OK	-95.533	59.936	-1189.461	OK	-133.777	52.503	-1221.14	OK	-178.873	68.955	-1248.932	OK	-191.478	16.403	-1277.662	Port 1: NDI 8700449  s/n:3532DC02	1028383441	1	OK	0.5850846	-0.6992871	-0.2890709	-0.291739	111.407	161.056	-1084.32	0.1638964	4	OK	111.33	161.008	-1084.286	OK	148.921	182.626	-1119.422	OK	117.51	248.894	-1097.165	OK	87.536	201.361	-1066.486
2	Port 2: NDI 8700340  s/n:34802401	1028383444	1	OK	0.4308392	0.1565073	-0.8887433	0.0042853	35.953	90.406	-1102.4	0.1911727	4	OK	-95.223	62.394	-1187.417	OK	-133.492	55.108	-1219.045	OK	-178.436	71.795	-1246.963	OK	-191.403	19.262	-1275.56	Port 1: NDI 8700449  s/n:3532DC02	1028383444	1	OK	0.584924	-0.6994632	-0.2892653	-0.2914457	111.378	161.073	-1084.367	0.1618874	4	OK	111.3	161.022	-1084.33	OK	148.871	182.64	-1119.488	OK	117.444	248.904	-1097.276	OK	87.497	201.38	-1066.562
2	Port 2: NDI 8700340  s/n:34802401	1028383447	1	OK	0.4331462	0.1522826	-0.8883649	0.0014874	36.84	91.375	-1101.37	0.2051127	4	OK	-95.05	64.712	-1185.698	OK	-133.554	57.821	-1217.157	OK	-178.467	74.963	-1244.798	OK	-192.128	22.566	-1273.383	Port 1: NDI 8700449  s/n:3532DC02	1028383447	1	OK	0.5850568	-0.6995078	-0.288689	-0.2916437	111.807	161.217	-1084.104	0.1651398	4	OK	111.73	161.171	-1084.072	OK	149.305	182.759	-1119.231	OK	117.946	249.047	-1096.961	OK	87.977	201.542	-1066.263
2	Port 2: NDI 8700340  s/n:34802401	1028383450	1	OK	0.4318296	0.1497846	-0.8894289	0.0019888	36.318	92.647	-1099.847	0.1943422	4	OK	-95.407	66.319	-1184.579	OK	-133.829	59.522	-1216.11	OK	-178.572	76.792	-1243.974	OK	-192.337	24.371	-1272.45	Port 1: NDI 8700449  s/n:3532DC02	1028383450	1	OK	0.5853868	-0.6994778	-0.2871822	-0.2925398	112.261	161.235	-1083.782	0.1720424	4	OK	112.183	161.187	-1083.738	OK	149.804	182.733	-1118.906	OK	118.649	249.069	-1096.47	OK	88.56	201.6	-1065.858
2	Port 2: NDI 8700340  s/n:34802401	1028383453	1	OK	0.4333722	0.1461818	-0.8892803	-2.01E-05	36.141	92.305	-1099.927	0.1875044	4	OK	-96.079	67.044	-1184.203	OK	-134.672	60.564	-1215.592	OK	-179.375	78.192	-1243.318	OK	-193.652	25.891	-1271.735	Port 1: NDI 8700449  s/n:3532DC02	1028383453	1	OK	0.5851396	-0.6996503	-0.2880807	-0.2917373	112.029	161.257	-1083.962	0.1722644	4	OK	111.952	161.21	-1083.919	OK	149.533	182.773	-1119.122	OK	118.246	249.085	-1096.786	OK	88.243	201.603	-1066.091
2	Port 2: NDI 8700340  s/n:34802401	1028383456	1	OK	0.4351848	0.1431686	-0.8888826	-0.0021518	35.085	92.035	-1100.161	0.1918542	4	OK	-97.66	67.771	-1183.882	OK	-136.425	61.581	-1215.148	OK	-181.127	79.545	-1242.653	OK	-195.897	27.366	-1271.045	Port 1: NDI 8700449  s/n:3532DC02	1028383456	1	OK	0.5853624	-0.6992777	-0.2878421	-0.2924184	111.94	161.123	-1083.958	0.1655037	4	OK	111.863	161.075	-1083.924	OK	149.484	182.654	-1119.055	OK	118.239	248.967	-1096.673	OK	88.173	201.458	-1066.048
2	Port 2: NDI 8700340  s/n:34802401	1028383459	1	OK	0.4347736	0.1411171	-0.8894123	-0.0018979	33.583	92.139	-1100.064	0.1956069	4	OK	-99.147	68.17	-1183.899	OK	-137.898	62.054	-1215.217	OK	-182.492	80.116	-1242.8	OK	-197.407	27.94	-1271.092	Port 1: NDI 8700449  s/n:3532DC02	1028383459	1	OK	0.5851149	-0.6994551	-0.2883207	-0.2920178	111.872	161.157	-1084.039	0.1716409	4	OK	111.792	161.107	-1083.997	OK	149.402	182.687	-1119.163	OK	118.091	248.988	-1096.842	OK	88.07	201.495	-1066.178
2	Port 2: NDI 8700340  s/n:34802401	1028383462	1	OK	0.4352402	0.140159	-0.8893322	-0.0031209	32.564	91.654	-1100.701	0.1934725	4	OK	-100.326	68.153	-1184.405	OK	-139.144	62.185	-1215.649	OK	-183.716	80.4	-1243.181	OK	-198.828	28.284	-1271.536	Port 1: NDI 8700449  s/n:3532DC02	1028383462	1	OK	0.5852172	-0.6993361	-0.2880887	-0.2923266	111.867	161.103	-1084.014	0.1740143	4	OK	111.785	161.052	-1083.971	OK	149.42	182.63	-1119.123	OK	118.135	248.943	-1096.762	OK	88.083	201.445	-1066.132
2	Port 2: NDI 8700340  s/n:34802401	1028383465	1	OK	0.4337401	0.1411335	-0.8899094	-0.0034756	31.355	91.476	-1101.114	0.1927579	4	OK	-101.246	67.965	-1185.262	OK	-139.955	62.012	-1216.658	OK	-184.478	80.227	-1244.281	OK	-199.429	28.14	-1272.778	Port 1: NDI 8700449  s/n:3532DC02	1028383465	1	OK	0.5850181	-0.6994582	-0.2886031	-0.2919251	111.775	161.126	-1084.082	0.1636097	4	OK	111.693	161.076	-1084.05	OK	149.303	182.664	-1119.194	OK	117.963	248.963	-1096.927	OK	87.95	201.451	-1066.228
2	Port 2: NDI 8700340  s/n:34802401	1028383468	1	OK	0.4287932	0.1417066	-0.8922081	-0.004521	29.31	91.257	-1100.755	0.1949467	4	OK	-102.425	68.134	-1186.371	OK	-140.785	62.325	-1218.229	OK	-185.019	80.667	-1246.221	OK	-199.682	28.706	-1275.051	Port 1: NDI 8700449  s/n:3532DC02	1028383468	1	OK	0.5851267	-0.6994408	-0.2882669	-0.2920815	111.875	161.128	-1084.023	0.1645898	4	OK	111.794	161.077	-1083.989	OK	149.409	182.66	-1119.14	OK	118.113	248.967	-1096.829	OK	88.07	201.459	-1066.144
2	Port 2: NDI 8700340  s/n:34802401	1028383471	1	OK	0.424345	0.1411472	-0.8944072	-0.0066818	27.383	90.728	-1100.203	0.2008526	4	OK	-103.631	68.464	-1187.127	OK	-141.722	62.951	-1219.367	OK	-185.623	81.562	-1247.674	OK	-200.226	29.779	-1276.901	Port 1: NDI 8700449  s/n:3532DC02	1028383471	1	OK	0.5853228	-0.6994142	-0.2873518	-0.2926532	112.24	161.19	-1083.775	0.1657215	4	OK	112.159	161.145	-1083.754	OK	149.805	182.688	-1118.875	OK	118.628	249.029	-1096.483	OK	88.516	201.547	-1065.83
2	Port 2: NDI 8700340  s/n:34802401	1028383474	1	OK	0.420845	0.1428438	-0.8957771	-0.008281	25.934	89.771	-1100.907	0.1951587	4	OK	-104.441	67.815	-1188.87	OK	-142.292	62.407	-1221.372	OK	-186.025	81.12	-1249.917	OK	-200.363	29.48	-1279.52	Port 1: NDI 8700449  s/n:3532DC02	1028383474	1	OK	0.5852871	-0.6995975	-0.2872103	-0.2924255	112.409	161.267	-1083.692	0.1701763	4	OK	112.324	161.218	-1083.648	OK	149.953	182.76	-1118.833	OK	118.797	249.098	-1096.422	OK	88.7	201.629	-1065.766
2	Port 2: NDI 8700340  s/n:34802401	1028383477	1	OK	0.4206597	0.1436255	-0.8957415	-0.0080149	25.666	89.137	-1102.081	0.2079031	4	OK	-104.645	66.986	-1190.09	OK	-142.471	61.53	-1222.647	OK	-186.212	80.178	-1251.162	OK	-200.462	28.513	-1280.792	Port 1: NDI 8700449  s/n:3532DC02	1028383477	1	OK	0.5852448	-0.699532	-0.287554	-0.292329	112.264	161.208	-1083.774	0.1640516	4	OK	112.185	161.158	-1083.741	OK	149.799	182.711	-1118.894	OK	118.602	249.045	-1096.525	OK	88.53	201.56	-1065.862
2	Port 2: NDI 8700340  s/n:34802401	1028383480	1	OK	0.4185684	0.1450166	-0.8965011	-0.0075092	25.469	88.949	-1102.288	0.2194895	4	OK	-104.387	66.525	-1190.898	OK	-142.039	61.008	-1223.667	OK	-185.696	79.551	-1252.33	OK	-199.684	27.874	-1282.077	Port 1: NDI 8700449  s/n:3532DC02	1028383480	1	OK	0.5853683	-0.6993865	-0.2874798	-0.2925028	112.145	161.102	-1083.8	0.1668094	4	OK	112.066	161.053	-1083.763	OK	149.693	182.617	-1118.909	OK	118.499	248.941	-1096.505	OK	88.41	201.451	-1065.873
2	Port 2: NDI 8700340  s/n:34802401	1028383483	1	OK	0.416342	0.1458675	-0.8974088	-0.0062796	25.615	89.06	-1102.189	0.2086552	4	OK	-103.729	66.266	-1191.444	OK	-141.202	60.628	-1224.389	OK	-184.772	79.062	-1253.313	OK	-198.473	27.324	-1283.073	Port 1: NDI 8700449  s/n:3532DC02	1028383483	1	OK	0.5853977	-0.699416	-0.2873111	-0.2925392	112.278	161.169	-1083.739	0.1671094	4	OK	112.2	161.126	-1083.711	OK	149.825	182.677	-1118.848	OK	118.652	249.002	-1096.436	OK	88.557	201.526	-1065.797
2	Port 2: NDI 8700340  s/n:34802401	1028383486	1	OK	0.4131718	0.1495222	-0.8982728	-0.0061786	25.579	88.923	-1102.798	0.2164212	4	OK	-103.047	65.642	-1192.974	OK	-140.257	59.906	-1226.204	OK	-183.753	78.169	-1255.312	OK	-196.93	26.45	-1285.357	Port 1: NDI 8700449  s/n:3532DC02	1028383486	1	OK	0.5854756	-0.6994317	-0.2871454	-0.2925083	112.414	161.227	-1083.658	0.169996	4	OK	112.334	161.18	-1083.624	OK	149.956	182.735	-1118.777	OK	118.796	249.064	-1096.338	OK	88.711	201.586	-1065.71
2	Port 2: NDI 8700340  s/n:34802401	1028383489	1	OK	0.415285	0.15026	-0.897166	-0.0073141	25.795	88.321	-1104.659	0.2018569	4	OK	-103.252	65.129	-1194.237	OK	-140.642	59.427	-1227.258	OK	-184.305	77.713	-1256.155	OK	-197.59	26.058	-1286.229	Port 1: NDI 8700449  s/n:3532DC02	1028383489	1	OK	0.5855172	-0.6996396	-0.2867145	-0.2923505	112.626	161.311	-1083.548	0.171937	4	OK	112.54	161.265	-1083.51	OK	150.156	182.802	-1118.708	OK	119.045	249.143	-1096.239	OK	88.952	201.679	-1065.573
2	Port 2: NDI 8700340  s/n:34802401	1028383492	1	OK	0.4154051	0.1506235	-0.8970232	-0.010022	25.399	87.167	-1105.805	0.2045145	4	OK	-103.791	64.632	-1195.349	OK	-141.222	59.159	-1228.378	OK	-184.893	77.663	-1257.112	OK	-198.279	26.187	-1287.423	Port 1: NDI 8700449  s/n:3532DC02	1028383492	1	OK	0.5855297	-0.6997005	-0.286739	-0.2921556	112.587	161.33	-1083.576	0.1724656	4	OK	112.501	161.28	-1083.534	OK	150.103	182.826	-1118.755	OK	118.984	249.163	-1096.286	OK	88.903	201.695	-1065.601
2	Port 2: NDI 8700340  s/n:34802401	1028383495	1	OK	0.4136537	0.1521154	-0.8975806	-0.0100249	25.097	86.853	-1106.175	0.1981003	4	OK	-103.71	64.158	-1196.233	OK	-141.01	58.645	-1229.394	OK	-184.626	77.097	-1258.269	OK	-197.764	25.647	-1288.707	Port 1: NDI 8700449  s/n:3532DC02	1028383495	1	OK	0.5853771	-0.6996106	-0.2874705	-0.2919578	112.281	161.252	-1083.766	0.1735997	4	OK	112.196	161.204	-1083.71	OK	149.793	182.771	-1118.937	OK	118.581	249.086	-1096.52	OK	88.538	201.597	-1065.849
2	Port 2: NDI 8700340  s/n:34802401	1028383498	1	OK	0.4120745	0.1526619	-0.898224	-0.0090905	24.995	86.625	-1106.492	0.2022581	4	OK	-103.465	63.654	-1197.014	OK	-140.615	58.082	-1230.307	OK	-184.147	76.429	-1259.338	OK	-197.09	24.944	-1289.778	Port 1: NDI 8700449  s/n:3532DC02	1028383498	1	OK	0.5851821	-0.6996017	-0.2882018	-0.291649	112.009	161.217	-1083.955	0.1721359	4	OK	111.925	161.166	-1083.904	OK	149.512	182.749	-1119.123	OK	118.203	249.053	-1096.783	OK	88.205	201.547	-1066.084
2	Port 2: NDI 8700340  s/n:34802401	1028383501	1	OK	0.4114894	0.1540282	-0.8982636	-0.0086218	24.478	86	-1107.227	0.1959096	4	OK	-103.798	62.714	-1197.914	OK	-140.885	57.042	-1231.256	OK	-184.454	75.285	-1260.348	OK	-197.21	23.781	-1290.824	Port 1: NDI 8700449  s/n:3532DC02	1028383501	1	OK	0.5851519	-0.6997374	-0.2884031	-0.2911846	111.939	161.244	-1084.02	0.1751498	4	OK	111.854	161.198	-1083.97	OK	149.414	182.784	-1119.219	OK	118.062	249.068	-1096.902	OK	88.114	201.57	-1066.157
2	Port 2: NDI 8700340  s/n:34802401	1028383504	1	OK	0.410048	0.1562535	-0.898557	-0.0063869	24.485	85.929	-1107.274	0.2050389	4	OK	-103.34	61.752	-1198.386	OK	-140.278	55.813	-1231.838	OK	-183.817	73.755	-1261.103	OK	-196.187	22.118	-1291.551	Port 1: NDI 8700449  s/n:3532DC02	1028383504	1	OK	0.5849326	-0.6998355	-0.2892832	-0.2905155	111.809	161.348	-1084.136	0.1699371	4	OK	111.728	161.303	-1084.1	OK	149.242	182.905	-1119.344	OK	117.769	249.169	-1097.135	OK	87.913	201.655	-1066.329
2	Port 2: NDI 8700340  s/n:34802401	1028383507	1	OK	0.407037	0.1593373	-0.8993977	-0.0040415	24.378	85.864	-1107.385	0.2108538	4	OK	-102.645	60.711	-1199.353	OK	-139.299	54.474	-1233.054	OK	-182.762	72.084	-1262.625	OK	-194.568	20.335	-1293.132	Port 1: NDI 8700449  s/n:3532DC02	1028383507	1	OK	0.5850616	-0.699752	-0.2888996	-0.2908386	111.885	161.325	-1084.064	0.1684775	4	OK	111.805	161.279	-1084.032	OK	149.337	182.878	-1119.257	OK	117.917	249.151	-1097.008	OK	88.018	201.638	-1066.22
2	Port 2: NDI 8700340  s/n:34802401	1028383510	1	OK	0.4075434	0.1639624	-0.8983351	-0.0043375	24.537	84.788	-1109.097	0.2000727	4	OK	-102.42	58.949	-1200.93	OK	-139.097	52.547	-1234.575	OK	-182.776	69.902	-1264.03	OK	-194.208	18.182	-1294.734	Port 1: NDI 8700449  s/n:3532DC02	1028383510	1	OK	0.5848496	-0.7000462	-0.2893209	-0.2901372	111.821	161.396	-1084.164	0.1685914	4	OK	111.738	161.349	-1084.124	OK	149.229	182.951	-1119.408	OK	117.751	249.212	-1097.223	OK	87.92	201.702	-1066.365
2	Port 2: NDI 8700340  s/n:34802401	1028383513	1	OK	0.407738	0.1616982	-0.8985078	-0.0169454	24.939	78.663	-1111.602	0.2188605	4	OK	-102.779	56.554	-1203.365	OK	-139.685	51.382	-1237.043	OK	-183.216	69.981	-1265.859	OK	-195.496	19.082	-1297.552	Port 1: NDI 8700449  s/n:3532DC02	1028383513	1	OK	0.5856222	-0.699557	-0.2869259	-0.2921303	112.389	161.303	-1083.706	0.1699987	4	OK	112.305	161.254	-1083.664	OK	149.897	182.82	-1118.867	OK	118.75	249.142	-1096.396	OK	88.692	201.654	-1065.738
